Nitrogen,Phosphorous,Potassium,Moisture,Crops
57.07953292462181,50.900167044333145,60.12230313508877,18.460363212484452,"Onion, Oilseeds, Mango, Rice, Potato"
55.45187156869724,54.861241879617815,88.99975541370247,58.416064747187605,"Tomato, Potato, Cotton, Oilseeds, Mango"
26.239280077571003,32.74379273328933,20.250827697885356,8.01417738272675,"Sugarcane, Carrot, Onion, Tomato, Wheat"
50.295621194103305,40.49534074312548,47.738707355604646,29.381513394927527,"Wheat, Tomato, Sugarcane, Mango, Potato"
53.544138373880045,14.181470012133646,11.918753093087187,67.08168514451742,"Rice, Tomato, Potato, Mango, Onion"
44.6549249600343,52.30504705845528,63.619025838690455,73.01323658696094,"Onion, Wheat, Oilseeds, Mango, Carrot"
76.01289188266406,50.438510423584596,80.56827228736356,78.67737394871199,"Mango, Wheat, Oilseeds, Potato, Rice"
90.29887741979378,76.5022327931074,8.431807893576138,30.124052029596704,"Rice, Sugarcane, Tomato, Mango, Cotton"
3.2175266851222073,72.36596392364987,8.13567090208135,34.00565073686895,"Oilseeds, Onion, Cotton, Mango, Carrot"
52.16665599217454,30.069938449109546,51.04839570158936,32.71781680781577,"Wheat, Mango, Sugarcane, Cotton, Tomato"
71.48796972346963,75.6334795233865,85.04274361901932,67.4205018610963,"Tomato, Potato, Onion, Sugarcane, Rice"
29.575146992793222,34.21660697432989,9.029983489537486,89.80663772400693,"Rice, Carrot, Wheat, Sugarcane, Cotton"
61.36705870847727,1.2174755015678995,31.045498772647495,59.88336580462942,"Oilseeds, Onion, Rice, Potato, Tomato"
35.745844095744914,63.43552678942936,15.304187640665345,23.405515850877624,"Wheat, Sugarcane, Tomato, Onion, Carrot"
36.09187884945489,12.070045146622322,56.99552147453115,0.1477735622887444,"Sugarcane, Tomato, Carrot, Potato, Wheat"
94.55651562356144,27.330914736102063,0.28394251421924865,38.944899410049395,"Mango, Wheat, Carrot, Potato, Oilseeds"
5.363203193906896,17.29503028503585,65.58541745016072,17.840585136901808,"Cotton, Sugarcane, Onion, Potato, Wheat"
48.32380552644452,56.546485681490424,48.31448357027919,57.662990940371785,"Carrot, Mango, Rice, Onion, Tomato"
95.12656915333046,44.27901008936963,31.71251473041251,37.80157135103721,"Rice, Cotton, Onion, Carrot, Tomato"
4.874026332722048,74.72479099249243,27.9871435481586,41.556197941138315,"Oilseeds, Rice, Sugarcane, Wheat, Mango"
45.66614231470552,20.381502995036072,71.58342046442563,38.260549234086795,"Oilseeds, Onion, Wheat, Cotton, Potato"
67.28202090398796,17.822027744376655,21.746898647631163,81.62727305133816,"Onion, Wheat, Tomato, Sugarcane, Potato"
20.222029482676916,59.69970682397425,84.26062257876652,87.89185220743956,"Rice, Potato, Oilseeds, Wheat, Sugarcane"
56.192851745663155,59.82156961366953,57.403215991465885,5.275186834929412,"Oilseeds, Onion, Tomato, Sugarcane, Potato"
62.22816866872576,93.1554396949924,94.07286564737717,27.67611497863146,"Potato, Wheat, Onion, Carrot, Oilseeds"
97.54250895161316,22.885389981663153,13.297418968290142,91.52250457903773,"Rice, Tomato, Sugarcane, Oilseeds, Carrot"
41.353486690224784,47.712780431282354,15.300756507818702,82.77256556484963,"Tomato, Potato, Sugarcane, Onion, Carrot"
36.32072388388035,48.77551716096734,8.350256917532828,95.02513231367628,"Carrot, Potato, Onion, Rice, Sugarcane"
19.897155815029176,31.943036275678317,10.158249420698173,95.06250829810753,"Sugarcane, Wheat, Rice, Tomato, Onion"
67.29829875857051,9.229464971168023,80.1282639122324,49.60786991322874,"Mango, Wheat, Tomato, Cotton, Onion"
44.038320231972996,44.23700396715644,67.78729017670095,78.99488869098333,"Onion, Tomato, Cotton, Carrot, Potato"
52.36886572894976,42.7490709542556,61.95725495629637,68.3197157946897,"Mango, Tomato, Rice, Cotton, Sugarcane"
39.84374723710922,71.42726055879103,6.089865068569811,47.563661483896034,"Potato, Wheat, Carrot, Cotton, Onion"
13.92248442987899,45.66692068564697,4.948719754211128,36.51583753545869,"Wheat, Sugarcane, Onion, Rice, Potato"
30.50742646891814,96.40291943300538,98.54018489386101,44.7411042151794,"Potato, Cotton, Sugarcane, Rice, Oilseeds"
23.469767470895352,95.44643412104776,80.22492394295533,23.26337260892213,"Rice, Mango, Onion, Cotton, Wheat"
27.014194317166073,30.665187756577915,81.58670016212488,17.25953878218712,"Onion, Potato, Wheat, Sugarcane, Oilseeds"
92.045337719227,49.25122675871309,36.37102049545492,52.968711997157705,"Mango, Wheat, Potato, Sugarcane, Oilseeds"
72.35543124995425,68.50087889302267,58.49081122324851,67.66588191575092,"Mango, Sugarcane, Rice, Cotton, Carrot"
81.30142636478509,20.528326022641796,0.61765918833534,93.68523441708685,"Onion, Wheat, Potato, Rice, Tomato"
35.01685453991388,34.531115560723045,11.367313735345409,17.773567220426767,"Cotton, Onion, Rice, Carrot, Potato"
98.20297097817169,10.829504146272907,60.869032654779176,22.847729702828556,"Onion, Sugarcane, Carrot, Cotton, Oilseeds"
35.30810741373593,30.058727147038176,3.331658552480554,45.13316053942597,"Onion, Oilseeds, Wheat, Tomato, Potato"
62.950850703935515,78.40070923002403,86.65388286079734,50.115252330435624,"Sugarcane, Wheat, Mango, Oilseeds, Tomato"
18.228817351251436,3.349335118903829,77.92228626636182,71.60870166591758,"Cotton, Mango, Sugarcane, Rice, Tomato"
88.91120379701515,26.31459762283893,43.94730368439909,14.564309338525605,"Oilseeds, Cotton, Sugarcane, Carrot, Rice"
31.195157423781318,85.0061254688722,22.25768047371983,98.33302092618021,"Carrot, Onion, Mango, Tomato, Wheat"
38.47757552540383,68.15082442069263,43.47661392432774,42.5800820296015,"Tomato, Sugarcane, Oilseeds, Potato, Onion"
19.67253653552492,14.090599069785203,6.459938111250663,73.61681609559703,"Onion, Cotton, Oilseeds, Tomato, Wheat"
13.578310606675903,64.31502414972243,54.00766559562348,41.17349245802654,"Mango, Carrot, Onion, Oilseeds, Rice"
92.39697926963247,3.244789383359037,77.67467847601581,16.97721429644664,"Wheat, Onion, Rice, Potato, Carrot"
91.23916712564069,57.25357149531841,49.529712714602624,20.675322560219243,"Cotton, Tomato, Rice, Sugarcane, Carrot"
52.553516284974876,19.079642424566266,60.70778751378758,36.98905655568493,"Rice, Potato, Carrot, Sugarcane, Wheat"
38.20085737219362,8.975246247182334,38.54862612895391,34.49735580512198,"Carrot, Wheat, Cotton, Sugarcane, Tomato"
6.8531238349520684,91.24246311246733,23.575060455999484,51.844470935345875,"Cotton, Mango, Tomato, Wheat, Sugarcane"
44.64107925567025,7.770739176875086,8.268916874820665,34.009233406360984,"Wheat, Rice, Mango, Sugarcane, Cotton"
14.552984915951694,0.3057818304609716,11.28736572844742,20.091461273405674,"Cotton, Wheat, Rice, Mango, Sugarcane"
55.749708256497534,43.06504212626396,38.21005840131553,46.176811998719266,"Potato, Rice, Mango, Onion, Carrot"
52.08408100918521,25.94225948427521,52.12001567639029,12.60423860568527,"Wheat, Onion, Carrot, Rice, Potato"
71.75768977517465,62.03059713139144,33.862383920331276,98.60334938601478,"Onion, Mango, Tomato, Oilseeds, Potato"
59.94907448152125,16.944754289841,19.139947298441683,13.415476523501013,"Carrot, Oilseeds, Sugarcane, Cotton, Onion"
31.240562684161755,25.809835778198952,45.064853612654055,80.58389349550083,"Sugarcane, Wheat, Rice, Oilseeds, Tomato"
72.89109255363104,60.54716027318051,11.963007471406705,90.02615692301237,"Cotton, Carrot, Rice, Sugarcane, Onion"
81.7424835742211,40.9000537107798,67.49803765849641,37.95167245983454,"Potato, Carrot, Onion, Tomato, Wheat"
15.25817409362189,56.021346710839936,89.51325473873308,62.77814126150432,"Mango, Oilseeds, Tomato, Wheat, Onion"
61.48942289162699,19.473321128082656,24.39921190744495,30.149277917359306,"Carrot, Potato, Wheat, Sugarcane, Mango"
42.5122892318675,11.53132892846358,63.40689708218036,0.12225619662510345,"Sugarcane, Wheat, Carrot, Mango, Onion"
60.03446714208135,26.075349340426758,27.54315973409909,61.184379410411296,"Mango, Rice, Sugarcane, Wheat, Potato"
31.613556102432817,94.41569070421549,69.38925333207212,87.5812533006336,"Tomato, Wheat, Rice, Potato, Cotton"
27.087885556859582,72.83415343605267,20.243007267066282,85.41428867292194,"Carrot, Sugarcane, Potato, Oilseeds, Cotton"
98.85020086548386,3.695823931561548,31.567579126135158,72.42379849459549,"Wheat, Carrot, Potato, Onion, Tomato"
79.77824106917353,44.898616874146235,64.22875491782149,6.796590455096796,"Potato, Wheat, Rice, Sugarcane, Cotton"
44.08415789076251,0.17362335224140324,10.987342227441477,41.5920857409247,"Potato, Mango, Wheat, Tomato, Sugarcane"
96.87975762871565,56.999881672253615,85.69898590480248,63.219795387760115,"Carrot, Mango, Onion, Tomato, Sugarcane"
24.38127046189843,39.09634585985787,22.621767691016593,11.307078790309689,"Onion, Rice, Tomato, Wheat, Sugarcane"
1.0072159590994278,5.952129484374902,85.17942572655308,19.470130595087742,"Sugarcane, Tomato, Cotton, Carrot, Rice"
51.455684221288365,47.47880480244421,18.336000125226093,74.05956839209395,"Rice, Wheat, Cotton, Carrot, Oilseeds"
94.9796511190653,35.422647064187494,75.39022839829164,66.25369584802267,"Onion, Wheat, Tomato, Cotton, Rice"
72.3528627561535,59.85366132883653,16.82012283234743,62.47862725627874,"Carrot, Wheat, Sugarcane, Onion, Mango"
8.570640558670783,38.902919787995714,14.335859293901198,88.54710414093974,"Potato, Onion, Oilseeds, Mango, Tomato"
87.38730655348391,88.61158950211669,32.51030002113322,7.581207888204222,"Onion, Cotton, Oilseeds, Potato, Sugarcane"
31.917913593693836,81.98104770822533,29.611444196931124,28.907408597710614,"Sugarcane, Cotton, Onion, Wheat, Carrot"
66.70223146588995,21.480257455488804,90.10006808096625,86.50163683222412,"Sugarcane, Potato, Rice, Wheat, Cotton"
77.56284759024273,4.700060117512528,68.15370864834169,89.85536746172527,"Tomato, Mango, Onion, Sugarcane, Oilseeds"
71.03977388258673,28.858196372802958,66.01454448145952,15.863200845967128,"Carrot, Wheat, Onion, Potato, Tomato"
26.54271203258546,76.35337004982445,12.148143539567425,92.64092196599132,"Onion, Mango, Tomato, Potato, Sugarcane"
53.6398022660935,17.10285646791785,24.80078268171012,17.289925439404474,"Onion, Cotton, Tomato, Wheat, Mango"
5.775729307830568,92.0387944371625,40.39320857680082,35.608857827737936,"Rice, Carrot, Mango, Cotton, Sugarcane"
50.36709642612867,38.31409881512333,62.04124895183216,57.169784510958266,"Oilseeds, Carrot, Tomato, Sugarcane, Cotton"
31.904987610190272,16.41885077360733,72.96147544394252,59.02311365426745,"Oilseeds, Rice, Onion, Carrot, Cotton"
31.500679955802525,66.39668137602244,16.985699628415986,57.58921933722206,"Rice, Wheat, Potato, Mango, Carrot"
8.590722895483506,8.851072244814151,25.30096303891942,75.33533953169663,"Sugarcane, Potato, Onion, Carrot, Wheat"
62.71720921446009,73.79980114536589,59.60034165012815,85.07710897930511,"Sugarcane, Potato, Onion, Wheat, Mango"
95.4004504005224,62.28803823821373,15.025995388184022,20.977164392368408,"Tomato, Mango, Carrot, Oilseeds, Onion"
63.13912423744722,9.597282406245188,49.780234507818996,29.90964535590618,"Oilseeds, Onion, Rice, Carrot, Mango"
54.19923732114741,44.399383319226224,80.73799315325896,81.5077761485539,"Mango, Potato, Wheat, Oilseeds, Rice"
74.11193814325324,83.84565245404322,41.28526118559086,45.51180647820734,"Oilseeds, Rice, Cotton, Tomato, Onion"
74.41813056901503,29.96590316499471,27.747190653843056,93.11603472461546,"Cotton, Wheat, Carrot, Sugarcane, Oilseeds"
89.602530874909,0.04938929207678466,74.27425191562513,75.4107405250245,"Oilseeds, Carrot, Mango, Tomato, Sugarcane"
66.95563214880926,10.50996368200594,95.15771085158488,78.73847355660202,"Rice, Carrot, Tomato, Onion, Mango"
68.15301389801346,81.66066034479697,86.53865793901461,5.563511229444018,"Carrot, Wheat, Rice, Cotton, Potato"
2.223675522240365,52.978470934835606,95.70523149630735,5.402024921441861,"Wheat, Onion, Rice, Sugarcane, Oilseeds"
42.67231368366915,46.97151385815273,14.86875702414584,2.640328551582549,"Sugarcane, Rice, Oilseeds, Mango, Wheat"
34.332537267312944,23.504834083132465,9.560667535118107,58.201627792817675,"Carrot, Oilseeds, Sugarcane, Cotton, Rice"
78.2529765199985,69.74347308828848,92.65655834369791,38.23988579925869,"Mango, Sugarcane, Wheat, Rice, Potato"
22.258967473790314,80.90975499275048,96.37613593147498,18.332151612087767,"Wheat, Cotton, Carrot, Potato, Rice"
89.67782927187325,39.871883243913075,89.08475914878936,67.27202990326174,"Sugarcane, Potato, Carrot, Tomato, Cotton"
92.65486765190799,36.48085453577421,86.19873500493102,88.98317493587635,"Potato, Wheat, Carrot, Onion, Sugarcane"
93.94399367413874,49.873430520064744,30.978648710052482,20.70974936547212,"Cotton, Oilseeds, Potato, Onion, Rice"
74.33959219516933,35.10214087331036,89.06700914566446,89.75095578741144,"Potato, Mango, Carrot, Oilseeds, Cotton"
43.165397459409725,73.47057838853712,31.647982681696284,63.218964231211615,"Wheat, Carrot, Cotton, Mango, Sugarcane"
92.0903290762895,14.45342769834661,77.4593283926438,52.87571614204235,"Sugarcane, Onion, Potato, Cotton, Carrot"
98.72590391604035,28.651878993460013,60.611242867176315,59.06095299939626,"Tomato, Rice, Carrot, Wheat, Cotton"
6.881351662037616,74.77422537317587,61.109558079045456,70.34668806496886,"Oilseeds, Tomato, Potato, Onion, Rice"
58.77557436313631,98.30943041216067,57.32165839421719,66.30323441379015,"Rice, Cotton, Carrot, Onion, Tomato"
10.851869459737184,1.0925680725174414,66.78753269982035,80.50592767861912,"Wheat, Cotton, Potato, Oilseeds, Rice"
98.47292616901157,66.10050718651779,53.21741462542931,34.52983161705566,"Wheat, Carrot, Potato, Onion, Oilseeds"
80.64394629475285,64.57660359089725,95.94507723341106,15.40832129077021,"Tomato, Carrot, Potato, Sugarcane, Mango"
86.71428554860371,25.453377222443873,1.0868222601476019,74.55275759152659,"Cotton, Carrot, Onion, Rice, Mango"
18.221734745745454,7.639521425110307,68.58471649290794,9.979992011909411,"Wheat, Rice, Oilseeds, Onion, Potato"
49.17382286674615,32.10863963245103,74.51974693407303,10.729348283530548,"Wheat, Sugarcane, Carrot, Cotton, Mango"
58.40656939558215,74.68256948132459,72.87346440539133,78.77509718034571,"Tomato, Potato, Carrot, Rice, Sugarcane"
8.08109435928478,11.440084536725747,3.3524134285172202,54.602279834391446,"Tomato, Carrot, Cotton, Onion, Mango"
73.07490543177629,36.50204073219724,45.15503669756745,58.71591935185354,"Rice, Wheat, Tomato, Carrot, Onion"
24.724552266503785,47.032291917275025,82.81977165905332,32.073264430380746,"Potato, Tomato, Mango, Cotton, Sugarcane"
82.83967335808184,87.9178986733418,40.74280110438211,29.806340238749705,"Carrot, Rice, Oilseeds, Mango, Potato"
39.63884630064961,48.61879710033907,8.22164762236801,91.96310068108124,"Rice, Onion, Cotton, Wheat, Potato"
11.577945024806635,23.684899995832076,46.27444336805966,55.15940647089291,"Carrot, Rice, Wheat, Tomato, Oilseeds"
14.66732579467881,99.17435409153828,82.77906547204411,87.2863251758107,"Potato, Wheat, Mango, Tomato, Rice"
47.2207069794412,24.73154600766617,19.780165543181027,9.665368908067308,"Mango, Cotton, Onion, Tomato, Wheat"
58.28974209136499,74.12360349010115,48.956051240510234,11.473031830673207,"Rice, Mango, Potato, Carrot, Oilseeds"
67.21920615367442,37.591911101764175,87.42844237195143,76.50819551596774,"Potato, Rice, Onion, Mango, Oilseeds"
33.59816711976058,3.947273588082789,89.83774956406417,12.280915387666113,"Onion, Cotton, Sugarcane, Oilseeds, Wheat"
91.79380840960599,87.75451164480641,86.29087061706676,67.75693354695086,"Mango, Oilseeds, Potato, Carrot, Sugarcane"
19.01580707909012,25.462327128584384,24.591933945352295,51.149030167713626,"Cotton, Onion, Carrot, Wheat, Potato"
47.87813740045137,48.843142305360985,39.52045479651738,6.963697235636124,"Oilseeds, Potato, Mango, Rice, Tomato"
62.28248413576559,44.09565590238892,38.86286000846981,55.157984153170844,"Tomato, Onion, Oilseeds, Wheat, Rice"
22.448238235760865,40.721559194748345,3.4852994154001116,6.75610426212131,"Oilseeds, Wheat, Carrot, Sugarcane, Tomato"
4.4704133525756635,68.68039478664097,25.98754067261155,54.88470544130043,"Wheat, Onion, Oilseeds, Mango, Tomato"
66.81436567117385,89.87140898980208,3.42357804709269,39.41741595531497,"Wheat, Onion, Tomato, Oilseeds, Mango"
5.640131674844573,34.000601952704976,71.03360501702575,47.76435586587585,"Potato, Wheat, Cotton, Tomato, Rice"
6.488703914668948,80.57729659122107,27.561143027638234,62.63452752145097,"Cotton, Mango, Rice, Carrot, Onion"
13.242631687700756,13.813409832008706,72.95543224985266,56.92737775615383,"Potato, Onion, Tomato, Wheat, Oilseeds"
16.340703627934904,27.14333737436584,72.2439536553138,60.768397312916974,"Onion, Cotton, Carrot, Oilseeds, Rice"
66.56184002914291,72.3491147737071,76.20309392433995,26.37321067610897,"Carrot, Oilseeds, Mango, Sugarcane, Cotton"
30.301213327992947,36.609141675012935,69.51907397478865,85.5009205125469,"Tomato, Potato, Carrot, Cotton, Mango"
51.00978916649485,51.80526157136784,73.38085230302904,18.503524520053993,"Carrot, Oilseeds, Mango, Cotton, Wheat"
77.30111656197606,22.928958366521655,32.75614021138006,68.95730531233919,"Carrot, Potato, Oilseeds, Wheat, Rice"
19.95329770201032,10.095995965593495,83.9093711621525,10.987402719938977,"Onion, Rice, Carrot, Potato, Mango"
55.13741923593,20.985912569532694,82.77498149288272,82.46563489200001,"Rice, Onion, Carrot, Oilseeds, Tomato"
12.837593417628302,59.56825522622453,4.14272464613804,15.156532473632222,"Onion, Sugarcane, Wheat, Cotton, Rice"
57.66937461375334,27.609952444460916,90.39281218999412,90.55547287017822,"Sugarcane, Wheat, Rice, Potato, Onion"
5.777869476742136,70.45160695020525,46.02497686038828,15.941890016129234,"Rice, Potato, Cotton, Onion, Wheat"
4.720422950748704,1.5291414050968233,21.303713307359583,15.382762384304938,"Onion, Mango, Carrot, Potato, Oilseeds"
69.28181363961639,89.28963325224645,90.4578833637204,47.138384976074086,"Cotton, Rice, Wheat, Potato, Sugarcane"
26.228149292190295,3.211256997127465,78.03697330642082,38.77433742790607,"Wheat, Rice, Mango, Tomato, Oilseeds"
41.617659809090476,87.88898705870483,6.205928745329525,66.53572720314367,"Tomato, Sugarcane, Mango, Oilseeds, Wheat"
6.717768944598424,20.88569086587596,99.81399343222553,39.161254315636725,"Carrot, Mango, Cotton, Oilseeds, Potato"
21.0020886707307,17.48163011645105,97.25491560415321,67.5241066500507,"Tomato, Carrot, Rice, Cotton, Potato"
12.851348893532322,10.678128341056038,22.451048429166654,13.219154949880462,"Mango, Tomato, Wheat, Sugarcane, Rice"
32.05265208124435,93.93146878885604,14.399933094081074,75.63326379674889,"Cotton, Tomato, Oilseeds, Onion, Rice"
79.68273254233607,25.984020152340857,93.30783284669629,59.0889866705809,"Wheat, Oilseeds, Sugarcane, Onion, Mango"
90.58671765942596,34.708303638822905,34.45805061457149,67.51157667373808,"Mango, Carrot, Wheat, Onion, Potato"
6.8250613489467815,40.81369631149897,70.51704299577669,52.15901520172942,"Tomato, Carrot, Sugarcane, Onion, Potato"
27.129532957369573,93.05882611630372,11.664103750219468,45.099162594493905,"Potato, Carrot, Onion, Tomato, Cotton"
34.57542491320436,60.85237766956206,73.27696995471331,63.96558478110539,"Tomato, Potato, Onion, Cotton, Carrot"
13.147981673394948,81.8402050016212,68.92585101958684,21.469668198321912,"Rice, Potato, Cotton, Tomato, Carrot"
88.90824351120554,30.6117440608179,78.84332620785585,42.13550064958124,"Mango, Sugarcane, Tomato, Rice, Cotton"
54.01877200452005,27.64558917952744,39.6542824441331,39.68578680304549,"Cotton, Wheat, Sugarcane, Carrot, Oilseeds"
36.70608467976392,89.65880434023306,73.15499099984308,30.69010224826466,"Carrot, Onion, Mango, Tomato, Cotton"
84.32118818054283,1.84913530601728,7.952943609073227,66.83809254393128,"Sugarcane, Oilseeds, Rice, Cotton, Wheat"
26.214990838320084,74.46340572589672,62.67288393838595,92.40939858506032,"Mango, Sugarcane, Oilseeds, Wheat, Cotton"
75.10617003047128,60.747570646687684,92.23679259687353,93.39253914578131,"Carrot, Wheat, Potato, Oilseeds, Onion"
35.13404632149923,29.14650974598303,20.995024172525433,72.67120858046862,"Potato, Carrot, Cotton, Sugarcane, Oilseeds"
17.77999716517723,94.65070751706718,96.67126648166034,82.72526672297825,"Oilseeds, Onion, Carrot, Wheat, Tomato"
90.7890107533088,52.72841601257401,72.60315699826462,38.42611465158258,"Wheat, Potato, Onion, Sugarcane, Mango"
42.349277638281414,60.42692979597057,86.1131923999562,50.40713320653748,"Potato, Wheat, Sugarcane, Carrot, Rice"
52.68934688740888,72.36840644643907,74.35045744319059,97.87376084040854,"Oilseeds, Carrot, Potato, Onion, Rice"
60.5863142600799,23.21110934082241,34.073821121121995,89.82197353859927,"Carrot, Sugarcane, Mango, Oilseeds, Cotton"
5.13084278055066,10.421277608145473,40.82083728501959,8.846285904269301,"Carrot, Tomato, Oilseeds, Potato, Rice"
91.63897550587127,24.545635219951855,43.28208758801031,4.234609551764934,"Tomato, Sugarcane, Carrot, Rice, Mango"
39.23915452918675,6.034398851837097,17.157891992526043,42.016379314531406,"Tomato, Rice, Mango, Sugarcane, Potato"
34.381404228949584,25.492702856315187,40.61847719032606,40.33987756667269,"Carrot, Sugarcane, Onion, Potato, Wheat"
99.40202218499472,67.75226394882904,47.70479192379216,3.519063007047629,"Potato, Mango, Onion, Oilseeds, Tomato"
62.99189931004414,14.568736004425343,38.02178203323553,22.410410530031655,"Mango, Rice, Sugarcane, Wheat, Carrot"
51.59844925606086,42.115628188551376,76.21355538149336,35.09377198032452,"Cotton, Wheat, Onion, Carrot, Oilseeds"
15.6343795394151,57.91843143080088,52.449678161263314,11.873016544868364,"Sugarcane, Cotton, Mango, Tomato, Potato"
15.145451569702594,7.099613921796943,8.603864905332104,21.138614025533563,"Wheat, Carrot, Potato, Oilseeds, Cotton"
90.49090755795903,6.913486439838723,65.00624138569297,69.43817552473888,"Cotton, Onion, Sugarcane, Potato, Wheat"
41.396984848574235,95.42805055117297,62.43049652952726,25.577729525237057,"Cotton, Oilseeds, Onion, Sugarcane, Mango"
16.784781405002313,22.741375839087084,53.386273736678504,58.422794150022014,"Sugarcane, Wheat, Mango, Cotton, Potato"
20.416809474992416,17.07636309540397,99.70943898235754,83.62692512198058,"Carrot, Onion, Wheat, Sugarcane, Tomato"
12.752870990432985,77.23487277940643,41.63039115772889,51.943439257292944,"Rice, Onion, Cotton, Wheat, Oilseeds"
45.192239336320384,71.12367707980808,29.102582054758564,76.21666921637922,"Cotton, Oilseeds, Tomato, Potato, Sugarcane"
77.95369895793807,33.71185692748683,5.792182844023063,95.22767852190975,"Mango, Carrot, Potato, Rice, Tomato"
93.76574261261784,38.68156622847061,43.15069035987025,25.239546522166624,"Oilseeds, Wheat, Tomato, Rice, Mango"
16.905637143903352,68.152363195252,94.37516487380854,0.9368001974004225,"Cotton, Wheat, Onion, Tomato, Carrot"
96.57248596374741,6.7391472824378855,12.829572373660191,85.17112639465961,"Oilseeds, Wheat, Potato, Rice, Carrot"
35.68311653295171,3.053567259217571,49.8422962573929,76.26567578454069,"Sugarcane, Wheat, Tomato, Potato, Carrot"
13.376649563229625,7.308456545753527,49.69749855708291,58.93968768413199,"Oilseeds, Carrot, Mango, Wheat, Potato"
0.030820644190310276,12.007232173435,84.06408744736666,96.35700112716087,"Oilseeds, Mango, Wheat, Cotton, Rice"
31.726606461716354,19.252514317069558,0.7050372077762823,78.84715757446492,"Rice, Carrot, Onion, Wheat, Oilseeds"
84.95133998241795,17.54655607182717,28.317979093059375,86.53624677751797,"Carrot, Onion, Sugarcane, Potato, Wheat"
49.24965554557753,69.8614014460101,75.76656730798005,36.46179081114032,"Rice, Cotton, Tomato, Wheat, Oilseeds"
85.16184746490495,6.865420653277843,90.45037154479347,26.128445357886932,"Mango, Cotton, Onion, Carrot, Sugarcane"
75.70065169640992,73.53975466330877,54.45835146931594,10.342086994608513,"Wheat, Oilseeds, Mango, Onion, Rice"
18.150576368564543,77.2173611725977,2.1763565757550896,6.3346222862643575,"Carrot, Cotton, Potato, Rice, Sugarcane"
86.08811834765217,94.82167259936716,69.75345418003087,70.52991020185003,"Rice, Sugarcane, Wheat, Cotton, Mango"
13.083119492781536,60.10332729193812,25.87363237962498,2.0002899310497035,"Cotton, Potato, Wheat, Rice, Onion"
23.717846769485607,3.8433967470340114,64.24181120919071,21.685698542886943,"Sugarcane, Potato, Mango, Carrot, Oilseeds"
47.39636344927457,40.19347687298798,80.31167834866861,9.380003060044807,"Onion, Potato, Carrot, Wheat, Tomato"
72.70244124441459,28.419497448820685,49.799110250979275,80.0916770038594,"Cotton, Oilseeds, Rice, Onion, Wheat"
19.41952531900605,50.20060158834495,44.556558325976084,78.04304556181525,"Carrot, Rice, Onion, Mango, Oilseeds"
84.00398300310333,31.958847861234617,3.983814515845474,61.420528921728426,"Oilseeds, Rice, Potato, Tomato, Wheat"
41.68140747103115,37.55253964091624,2.6806568062062164,63.29319774771377,"Sugarcane, Carrot, Onion, Wheat, Tomato"
